Bookmaker,Sport,Player Props,Pre-match odds,Live odds,Markets
PokerStars IT,Snooker,No,Yes,Yes,ML
PokerStars IT,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Polymarket,American Football,No,Yes,No,"ML, Spread, Totals"
Polymarket,Baseball,No,Yes,No,ML
Polymarket,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Player Props, ML HT"
Polymarket,Cricket,No,Yes,Yes,ML
Polymarket,Esports,No,Yes,Yes,"ML, Spread, Totals"
Polymarket,Football,No,Yes,Yes,"ML, Spread, Totals, Both Teams To Score"
Polymarket,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
Polymarket,Lacrosse,No,Yes,Yes,ML
Polymarket,MMA,No,Yes,Yes,"ML, Totals"
Polymarket,Rugby,No,Yes,Yes,ML
Polymarket,Table Tennis,No,Yes,Yes,ML
Polymarket,Tennis,No,Yes,Yes,"ML, Spread, Totals, ML 1st Set, Totals (Games), Totals 1st Set"
Powbet,American Football,No,Yes,No,"ML, Spread, Totals"
Powbet,Baseball,No,Yes,No,"ML, Spread, Totals"
Powbet,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Powbet,Esports,No,Yes,Yes,"ML, Spread, Totals"
Powbet,Football,No,Yes,No,ML
Powbet,Handball,No,Yes,No,"ML, Spread"
Powbet,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Powbet,Rugby Union,No,Yes,No,"ML, Spread"
Powbet,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Powbet,Volleyball,No,Yes,No,"ML, Totals"
PrizePicks,American Football,Yes,Yes,Yes,Player Props
PrizePicks,Basketball,Yes,Yes,Yes,Player Props
PrizePicks,Football,Yes,Yes,Yes,"Anytime Goalscorer, Player Goals+Assists, Player Shots, Player Shots on Target, Player Tackles"
PrizePicks,Ice Hockey,Yes,Yes,Yes,Player Props
Prophet Exchange,American Football,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Prophet Exchange,Baseball,No,Yes,No,ML
Prophet Exchange,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Prophet Exchange,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
Prophet Exchange,MMA,No,Yes,Yes,ML
QuickWin,American Football,No,Yes,No,"ML, Spread, Totals"
QuickWin,Baseball,No,Yes,No,"ML, Spread, Totals"
QuickWin,Basketball,No,Yes,Yes,"ML, Spread, Totals"
QuickWin,Esports,No,Yes,Yes,"ML, Spread, Totals"
QuickWin,Football,No,Yes,No,ML
QuickWin,Handball,No,Yes,No,"ML, Spread"
QuickWin,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
QuickWin,Rugby Union,No,Yes,No,"ML, Spread"
QuickWin,Tennis,No,Yes,Yes,"ML, Spread, Totals"
QuickWin,Volleyball,No,Yes,No,"ML, Totals"
Quigioco IT,American Football,No,Yes,No,"ML, Spread, Totals"
Quigioco IT,Baseball,No,Yes,No,"ML, Spread, Totals"
Quigioco IT,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
Quigioco IT,Boxing,No,Yes,Yes,ML
Quigioco IT,Cricket,No,Yes,Yes,ML
Quigioco IT,Darts,No,Yes,Yes,ML
Quigioco IT,Football,No,Yes,Yes,"ML, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Totals, Both Teams To Score, European Handicap, ML HT"
Quigioco IT,Handball,No,Yes,Yes,"ML, 3-Way Result"
Quigioco IT,Ice Hockey,No,Yes,Yes,ML
Quigioco IT,Rugby,No,Yes,No,"ML, Spread, Totals"
Quigioco IT,Tennis,No,Yes,Yes,"ML, Spread (Games), Totals (Games), Totals 1st Set, Totals 1st Set (Games)"
Quigioco IT,Volleyball,No,Yes,Yes,"ML, First Set Winner, ML 1st Set, ML 2nd Set"
Rabona,American Football,No,Yes,No,"ML, Spread, Totals"
Rabona,Baseball,No,Yes,No,"ML, Spread, Totals"
Rabona,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Rabona,Esports,No,Yes,Yes,"ML, Spread, Totals"
Rabona,Football,No,Yes,No,ML
Rabona,Handball,No,Yes,No,"ML, Spread"
Rabona,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Rabona,Rugby Union,No,Yes,No,"ML, Spread"
Rabona,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Rabona,Volleyball,No,Yes,No,"ML, Totals"
Rainbet,American Football,No,Yes,No,ML
Rainbet,Basketball,No,Yes,Yes,"ML, 3-Way Result"
Rainbet,Esports,No,Yes,No,"ML, Totals, 1st Map Moneyline, 2nd Map Moneyline, 3rd Map Moneyline, 1st Map Handicap, 2nd Map Handicap, 3rd Map Handicap, 1st Map Total Kills, 2nd Map Total Kills, 3rd Map Total Kills"
Rainbet,Football,No,Yes,Yes,"ML, Spread, Totals, Both Teams To Score"
Rainbet,Handball,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Rainbet,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Rainbet,Rugby,No,Yes,No,"ML, Spread, Totals"
Rainbet,Tennis,No,Yes,Yes,ML
Rainbet,Volleyball,No,Yes,No,ML
RajBet,American Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Spread 1Q, Totals 1Q, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
RajBet,Baseball,No,Yes,Yes,"Spread, Totals"
RajBet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, ML 1Q, ML 2Q, ML 3Q, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
RajBet,Cricket,No,Yes,No,ML
RajBet,Esports,No,Yes,Yes,"ML, Spread, Totals"
RajBet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Totals, Both Teams To Score, Both Teams To Score HT, European Handicap, Half Time / Full Time, ML HT"
RajBet,Handball,No,Yes,Yes,"ML, Spread, Totals"
RajBet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
RajBet,MMA,No,Yes,No,Totals
RajBet,Rugby,No,Yes,No,"ML, Spread, Totals"
RajBet,Rugby Union,No,Yes,No,"ML, Spread, Totals, DNB"
RajBet,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
RajBet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set"
Ricobet,American Football,No,Yes,No,"ML, Spread, Totals"
Ricobet,Baseball,No,Yes,Yes,"ML, Spread, Totals"
Ricobet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Ricobet,Darts,No,Yes,No,"ML, Spread, Totals"
Ricobet,Esports,No,Yes,Yes,"ML, Spread, Totals"
Ricobet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Ricobet,Handball,No,Yes,Yes,"Spread, Totals, Team Total Home, Team Total Away, 3-Way Result"
Ricobet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Ricobet,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Ricobet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Rollbit,American Football,No,Yes,No,ML
Rollbit,Basketball,No,Yes,Yes,"ML, 3-Way Result"
Rollbit,Esports,No,Yes,No,"ML, Totals, 1st Map Moneyline, 2nd Map Moneyline, 3rd Map Moneyline, 4th Map Moneyline, 5th Map Moneyline, 1st Map Handicap, 2nd Map Handicap, 3rd Map Handicap, 4th Map Handicap, 5th Map Handicap, 1st Map Total Kills, 2nd Map Total Kills, 3rd Map Total Kills, 4th Map Total Kills, 5th Map Total Kills"
Rollbit,Football,No,Yes,Yes,"ML, Spread, Totals, Both Teams To Score"
Rollbit,Handball,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Rollbit,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Rollbit,Rugby,No,Yes,No,"ML, Spread, Totals"
Rollbit,Tennis,No,Yes,Yes,ML
Rollbit,Volleyball,No,Yes,No,ML
Rolletto,Football,No,Yes,No,"ML, Spread"
Roobet,American Football,No,Yes,No,"ML, Spread"
Roobet,Basketball,No,Yes,Yes,"ML, Spread, 3-Way Result"
Roobet,Esports,No,Yes,No,"ML, Totals, 1st Map Moneyline, 2nd Map Moneyline, 3rd Map Moneyline, 4th Map Moneyline, 5th Map Moneyline, 1st Map Handicap, 2nd Map Handicap, 3rd Map Handicap, 4th Map Handicap, 5th Map Handicap, 1st Map Total Kills, 2nd Map Total Kills, 3rd Map Total Kills, 4th Map Total Kills, 5th Map Total Kills"
Roobet,Football,No,Yes,Yes,"ML, Totals, Both Teams To Score, No"
Roobet,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Roobet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Roobet,Rugby,No,Yes,No,"ML, Spread, Totals"
Roobet,Tennis,No,Yes,No,ML
Roobet,Volleyball,No,Yes,No,ML
STS PL,American Football,No,Yes,No,"ML, Draw No Bet, Spread HT, Totals HT, ML HT, Team Total Away HT, Team Total Home HT"
STS PL,Baseball,No,Yes,No,"ML, 3-Way Result"
STS PL,Basketball,No,Yes,No,"ML, Spread, Totals, Draw No Bet, Spread HT, Totals HT, Team Total Home, Team Total Away, 3-Way Result, 3-Way Result 2H, 3-Way Result HT, Draw No Bet HT, ML 2H, ML HT, Team Total Away HT, Team Total Home HT"
STS PL,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Spread HT, Totals HT, Team Total Home, Team Total Away, Corners Totals, Corners Totals HT, Both Teams To Score, Both Teams To Score 2H, Both Teams To Score HT, Double Chance, Double Chance 2H, Double Chance HT, Draw No Bet 2H, Draw No Bet HT, European Handicap, European Handicap 2H, European Handicap HT, ML 2H, ML HT, Spread 2H, Team Total Away 2H, Team Total Away HT, Team Total Home 2H, Team Total Home HT, Totals 2H"
STS PL,Handball,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Spread HT, Totals HT, Team Total Home, Team Total Away, 3-Way Result, 3-Way Result HT, Double Chance, Double Chance HT, Draw No Bet HT, European Handicap, European Handicap HT, ML HT, Team Total Away HT, Team Total Home HT"
STS PL,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, 3-Way Result, Both Teams To Score, Double Chance, European Handicap"
STS PL,Volleyball,No,Yes,No,"Team Total Home, Team Total Away"
Sbobet,Baseball,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT"
Sbobet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT"
Sbobet,Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Corners Spread, Corners Totals, Corners Totals HT, Bookings Spread, Bookings Totals, Corners Spread HT"
Sbobet,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Sbobet,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Sbobet,Volleyball,No,Yes,Yes,"ML, Spread, Totals"
Sharp Exchange,American Football,No,Yes,Yes,"ML, Spread, Totals"
Sharp Exchange,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Sharp Exchange,Boxing,No,Yes,No,ML
Sharp Exchange,Cricket,No,Yes,Yes,ML
Sharp Exchange,Darts,No,Yes,Yes,"ML, Spread"
Sharp Exchange,Esports,No,Yes,Yes,"ML, Spread"
Sharp Exchange,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Bookings Totals, Both Teams To Score, Double Chance, European Handicap, ML HT"
Sharp Exchange,Handball,No,Yes,Yes,"ML, Spread, 3-Way Result"
Sharp Exchange,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Sharp Exchange,MMA,No,Yes,No,ML
Sharp Exchange,Rugby,No,Yes,No,"ML, Spread, Totals"
Sharp Exchange,Snooker,No,Yes,Yes,ML
Sharp Exchange,Tennis,No,Yes,Yes,"ML, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games)"
Sharp Exchange,Volleyball,No,Yes,Yes,ML
SingBet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Team Total Home, Team Total Away, Odd/Even"
SingBet,Esports,No,Yes,Yes,"ML, Spread, Totals"
SingBet,Football,No,Yes,Yes,"ML, Spread, Totals, Spread HT, Totals HT, Corners Spread, Corners Totals, Corners Totals HT, Both Teams To Score, BTTS, Corners Spread HT, ML HT, Odd/Even"
SingBet,Tennis,No,Yes,Yes,"ML, Spread, Game Handicap, ML 1st Set, ML 2nd Set, ML 3rd Set, Set Handicap, Spread (Games), Total Games, Totals (Games)"
Sisal IT,American Football,No,Yes,Yes,"ML, Spread"
Sisal IT,Baseball,No,Yes,Yes,Spread
Sisal IT,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Totals 1Q, 3 Point FG, Assists, Player To Assist, Points, Pts+Asts, Pts+Rebs, Pts+Rebs+Asts, Rebounds, Rebs+Asts, Totals 2Q, Totals 3Q, Totals 4Q"
Sisal IT,Darts,No,Yes,Yes,ML
Sisal IT,Football,Yes,Yes,Yes,"ML, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Bookings Totals, Anytime Goalscorer, European Handicap, ML HT"
Sisal IT,Handball,No,Yes,Yes,"ML, Totals, 3-Way Result"
Sisal IT,Ice Hockey,No,Yes,Yes,"ML, Totals, 3-Way Result"
Sisal IT,Rugby,No,Yes,Yes,"ML, Totals"
Sisal IT,Snooker,No,Yes,Yes,ML
Sisal IT,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
SkyExchange 🆕,Cricket,No,Yes,No,ML
SkyExchange 🆕,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Corners Totals, Both Teams To Score, Double Chance"
SkyExchange 🆕,Tennis,No,Yes,No,ML
Skybet,Basketball,No,Yes,Yes,ML
Skybet,Football,No,Yes,Yes,ML
Snai IT,Football,No,Yes,Yes,"ML, Totals, Both Teams To Score"
Sortenabet,American Football,No,Yes,No,"ML, Spread, Totals"
Sortenabet,Baseball,No,Yes,Yes,"ML, Spread, Totals"
Sortenabet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Sortenabet,Darts,No,Yes,No,"ML, Spread, Totals"
Sortenabet,Esports,No,Yes,Yes,"ML, Spread, Totals"
Sortenabet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Sortenabet,Handball,No,Yes,Yes,"Spread, Totals, Team Total Home, Team Total Away, 3-Way Result"
Sortenabet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Sortenabet,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Sortenabet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Spelet LV,American Football,No,Yes,No,"ML, Spread, Totals, Team Total Home, Team Total Away"
Spelet LV,Baseball,No,Yes,No,"ML, Spread, Totals, Team Total Home, Team Total Away, Both Teams To Score"
Spelet LV,Basketball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Double Chance"
Spelet LV,Darts,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
Spelet LV,Esports,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Spelet LV,Football,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Both Teams To Score, Corners Totals Away, Corners Totals Home, Double Chance, European Handicap"
Spelet LV,Handball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Double Chance"
Spelet LV,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Both Teams To Score, Double Chance"
Spelet LV,Tennis,No,Yes,Yes,"ML, Spread, Totals, Spread (Games), Totals (Games)"
Spelet LV,Volleyball,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away"
SportBetting AG,American Football,Yes,Yes,No,"ML, Spread, Totals, Spread 1Q, Totals 1Q, Player Props, ML 1Q, ML HT"
SportBetting AG,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Totals HT, Player Props, ML 1Q, ML HT"
SportBetting AG,Boxing,No,Yes,Yes,ML
SportBetting AG,Darts,No,Yes,Yes,ML
SportBetting AG,Football,Yes,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Totals, Bookings Totals, Anytime Goalscorer, Both Teams To Score, European Handicap, ML HT, Player Shots, Player Shots on Target, Player To Assist"
SportBetting AG,Handball,No,Yes,No,Totals
SportBetting AG,Ice Hockey,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
SportBetting AG,MMA,No,Yes,No,ML
SportBetting AG,Rugby,No,Yes,No,ML
SportBetting AG,Snooker,No,Yes,No,ML
SportBetting AG,Tennis,No,Yes,No,First Set Winner
SportBetting AG,Volleyball,No,Yes,No,ML
Sportaza,American Football,No,Yes,No,"ML, Spread, Totals"
Sportaza,Baseball,No,Yes,No,"ML, Spread, Totals"
Sportaza,Basketball,No,Yes,Yes,"ML, Spread, Totals"
Sportaza,Esports,No,Yes,Yes,"ML, Spread, Totals"
Sportaza,Football,No,Yes,No,ML
Sportaza,Handball,No,Yes,No,"ML, Spread"
Sportaza,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
Sportaza,Rugby Union,No,Yes,No,"ML, Spread"
Sportaza,Tennis,No,Yes,Yes,"ML, Spread, Totals"
Sportaza,Volleyball,No,Yes,No,"ML, Totals"
SportingBet,American Football,No,Yes,No,"ML, Spread, Totals"
SportingBet,Basketball,No,Yes,Yes,"ML, Spread, Totals"
SportingBet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Both Teams To Score, Correct Score, Double Chance, European Handicap, European Handicap HT, First Team To Score, Half Time / Full Time, ML HT, Odd/Even"
SportingBet,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
SportingBet,Tennis,No,Yes,No,"ML, Spread, Totals"
SportingBet,Volleyball,No,Yes,No,"Spread, Totals"
SportingBet ZA,American Football,No,Yes,No,"ML, Spread, Totals"
SportingBet ZA,Basketball,No,Yes,No,"ML, Spread, Totals"
SportingBet ZA,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Both Teams To Score, Correct Score, Double Chance, European Handicap, European Handicap HT, First Team To Score, Half Time / Full Time, ML HT, Odd/Even"
SportingBet ZA,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
SportingBet ZA,Tennis,No,Yes,No,"ML, Spread, Totals"
SportingBet ZA,Volleyball,No,Yes,No,"Spread, Totals"
Sportingbet BR,American Football,No,Yes,No,"ML, Spread, Totals"
Sportingbet BR,Basketball,No,Yes,No,"ML, Spread, Totals"
Sportingbet BR,Football,No,Yes,Yes,"ML, Totals, Both Teams To Score, Double Chance"
Sportingbet BR,Ice Hockey,No,Yes,No,"ML, Spread, Totals, 3-Way Result"
Sportingbet BR,Tennis,No,Yes,No,"ML, Totals"
Sports411,American Football,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Sports411,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Sports411,Boxing,No,Yes,Yes,ML
Sports411,Darts,No,Yes,Yes,ML
Sports411,Esports,No,Yes,Yes,ML
Sports411,Football,No,Yes,Yes,ML
Sports411,Handball,No,Yes,Yes,ML
Sports411,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
Sports411,Snooker,No,Yes,No,ML
Sports411,Volleyball,No,Yes,Yes,ML
Sportsbet.com.au,American Football,No,Yes,Yes,European Handicap
Sportsbet.com.au,Basketball,No,Yes,Yes,European Handicap
Sportsbet.com.au,Football,Yes,Yes,Yes,"ML, Totals, Corners Totals, Bookings Totals, Anytime Goalscorer, Both Teams To Score, European Handicap, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player to be Booked, Player To Be Fouled, Player To Score or Assist"
Sportsbet.com.au,Handball,No,Yes,Yes,"ML, European Handicap"
Sportsbet.com.au,Ice Hockey,No,Yes,Yes,"ML, European Handicap"
Sportsbet.com.au,Rugby,No,Yes,No,"ML, European Handicap"
Sportsbet.com.au,Tennis,No,Yes,Yes,"ML, Totals, European Handicap"
Sporttrade 🆕,Basketball,Yes,Yes,No,"ML, Spread, Totals, Player Props"
Sporttrade 🆕,Ice Hockey,No,Yes,No,"ML, Spread, Totals"
SportyBet,American Football,No,Yes,No,"ML, Spread, Totals, Spread HT, Totals HT, ML HT"
SportyBet,Badminton,No,Yes,Yes,ML
SportyBet,Baseball,No,Yes,Yes,"ML, Spread, Totals"
SportyBet,Basketball,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Totals 1Q, Team Total Home, Team Total Away, 3 Point FG, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Points, Rebounds, Totals 2Q"
SportyBet,Boxing,No,Yes,Yes,ML
SportyBet,Darts,No,Yes,No,ML
SportyBet,Esports,No,Yes,Yes,ML
SportyBet,Football,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Totals HT, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Bookings Totals, Both Teams To Score, Both Teams To Score HT, Double Chance, European Handicap, ML HT"
SportyBet,Futsal,No,Yes,No,ML
SportyBet,Handball,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, 3-Way Result, Double Chance"
SportyBet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Draw No Bet, 3-Way Result, Both Teams To Score, Double Chance"
SportyBet,MMA,No,Yes,Yes,ML
SportyBet,Rugby,No,Yes,No,"ML, Spread, Totals"
SportyBet,Rugby Union,No,Yes,Yes,"ML, Totals, Draw No Bet, Double Chance"
SportyBet,Snooker,No,Yes,No,ML
SportyBet,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
SportyBet,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set"
Stake,American Football,No,Yes,No,"ML, Spread, Totals, Spread HT, Totals HT, Spread 1Q, Totals 1Q, Team Total Home, Team Total Away, 3-Way Result, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
Stake,Badminton,No,Yes,Yes,ML
Stake,Bandy,No,Yes,No,ML
Stake,Baseball,No,Yes,No,"ML, Spread, Totals, Team Total Home, Team Total Away"
Stake,Basketball,No,Yes,Yes,"ML, Spread, Totals, Totals HT, Totals 1Q, Team Total Home, Team Total Away, ML 1Q, ML 2Q, ML 3Q, ML 4Q, ML HT, Totals 2Q, Totals 3Q, Totals 4Q"
Stake,Boxing,No,Yes,No,ML
Stake,Esports,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result, Double Chance"
Stake,Floorball,No,Yes,No,ML
Stake,Football,Yes,Yes,Yes,"ML, Spread, Totals, Draw No Bet, Spread HT, Totals HT, Team Total Home, Team Total Away, Corners Spread, Corners Totals, Corners Totals HT, Bookings Totals, Anytime Goalscorer, Both Teams To Score, Both Teams To Score HT, Double Chance, European Handicap, ML HT"
Stake,Handball,No,Yes,Yes,3-Way Result
Stake,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Both Teams To Score"
Stake,MMA,No,Yes,No,ML
Stake,Tennis,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set, Spread (Games), Totals (Games), Totals 1st Set (Games)"
Stake,Volleyball,No,Yes,Yes,"ML, Spread, Totals, First Set Winner, ML 2nd Set"
Stake,Waterpolo,No,Yes,No,ML
Stake.bet.br,American Football,No,Yes,Yes,"ML, Spread"
Stake.bet.br,Baseball,No,Yes,No,"ML, Spread"
Stake.bet.br,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, 3-Way Result"
Stake.bet.br,Cricket,No,Yes,No,ML
Stake.bet.br,Esports,No,Yes,Yes,"ML, Spread, 3-Way Result"
Stake.bet.br,Football,Yes,Yes,Yes,"ML, Spread, Totals, Corners Spread, Corners Totals, Bookings Spread, Bookings Totals, Anytime Goalscorer, Corners Totals Away, Corners Totals Home, Goalkeeper Saves, Goalkeeper Saves Away, Goalkeeper Saves Home, Player Fouls, Player Shots, Player Shots on Target, Player To Assist, Player To Score or Assist, To Score 2+ Goals, To Score 3+ Goals, Total Fouls, Total Fouls Away, Total Fouls Home, Total Offsides, Total Shots, Total Shots Away, Total Shots Home, Total Shots on Target, Total Shots on Target Away, Total Shots on Target Home"
Stake.bet.br,Handball,No,Yes,Yes,"ML, Spread, Totals, 3-Way Result"
Stake.bet.br,Honor Of Kings,No,Yes,No,Spread
Stake.bet.br,Ice Hockey,Yes,Yes,Yes,"ML, Spread, 3-Way Result, Player Points, Player Shots, To Score 2+ Goals, To Score 3+ Goals"
Stake.bet.br,Rocket League,No,Yes,No,Spread
Stake.bet.br,Tennis,No,Yes,Yes,"ML, Spread"
Stake.bet.br,Volleyball,No,Yes,Yes,"ML, Spread, Totals"
SugarHouse,American Football,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
SugarHouse,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
SugarHouse,Football,Yes,Yes,Yes,"ML, Spread, Totals, Team Total Home, Team Total Away, 3-Way Result, Anytime Goalscorer, Player Shots, Player Shots on Target, Player To Assist"
SugarHouse,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
SugarHouse,MMA,No,Yes,Yes,ML
SugarHouse,Tennis,No,Yes,No,ML
Superbet,American Football,Yes,Yes,Yes,"ML, Spread, Player Props"
Superbet,Baseball,No,Yes,Yes,"ML, Spread"
Superbet,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props"
Superbet,Esports,No,Yes,Yes,"ML, Spread, Totals"
Superbet,Football,No,Yes,Yes,"ML, Spread, Totals, Corners Spread, Corners Totals, Corners Totals HT, Bookings Totals, Corners Spread HT"
Superbet,Ice Hockey,No,Yes,Yes,"ML, Spread, Totals"
SvenskaSpel,American Football,No,Yes,Yes,"ML, Spread"
SvenskaSpel,Baseball,No,Yes,No,"ML, Spread"
SvenskaSpel,Basketball,Yes,Yes,Yes,"ML, Spread, Totals, Player Props, 3-Way Result"
SvenskaSpel,Cricket,No,Yes,No,ML
SvenskaSpel,Esports,No,Yes,Yes,"ML, Spread, 3-Way Result"
